Version:,Taxi,Continuous/Discontinuous,v4.1.8942.21304,,,
0,0.01677987,-9.5572,6.4763,351.4582,0,0
0,0.01656731,-9.5621,6.5175,353.1624,0,0
0,0.01676814,-9.5671,6.5591,353.1624,0,0
0,0.01641183,-9.572,6.5998,353.1624,0,0
0,0.01669575,-9.577,6.6412,353.1624,0,0
0,0.01685438,-9.582,6.6831,353.1624,0,0
0,0.01669377,-9.587,6.7245,353.1624,0,0
0,0.01685311,-9.592,6.7663,353.1624,0,0
0,0.01628912,-9.5968,6.8068,353.1624,0,0
0,0.01687411,-9.6019,6.8486,353.1624,0,0
0,0.01652766,-9.6068,6.8897,353.1624,0,0
0,0.0169406,-9.6118,6.9317,353.1624,0,0
0,0.0164984,-9.6167,6.9727,353.1624,0,0
0,0.01670355,-9.6217,7.0141,353.1624,0,0
0,0.01655884,-9.6266,7.0552,353.1624,0,0
0,0.0167032,-9.6316,7.0967,353.1624,0,0
0,0.01670269,-9.6366,7.1381,353.1624,0,0
0,0.01659174,-9.6415,7.1793,353.1624,0,0
0,0.01698776,-9.6466,7.2215,353.1624,0,0
0,0.01662022,-9.6515,7.2627,353.1624,0,0
0,0.0166618,-9.6565,7.3041,353.1624,0,0
0,0.01681726,-9.6615,7.3458,353.1624,0,0
0,0.01643293,-9.6664,7.3866,353.1624,0,0
0,0.0167306,-9.6713,7.4281,353.1624,0,0
0,0.01669753,-9.6763,7.4695,353.1624,0,0
0,0.01672052,-9.6813,7.511,353.1624,0,0
0,0.01671564,-9.6863,7.5525,353.1624,0,0
0,0.01655149,-9.6912,7.5936,353.1624,0,0
0,0.01661774,-9.6961,7.6348,353.1624,0,0
0,0.01705984,-9.7025,7.677,351.4076,0,0
0,0.01644945,-9.7098,7.7175,349.7155,0,0
0,0.01654484,-9.7184,7.7579,348.0137,0,0
0,0.01671303,-9.7283,7.7985,346.2946,0,0
0,0.01685807,-9.7383,7.8394,346.2946,0,0
0,0.01685193,-9.7483,7.8804,346.2946,0,0
0,0.01630893,-9.7579,7.92,346.2946,0,0
0,0.01684386,-9.7679,7.9609,346.2946,0,0
0,0.01669868,-9.7778,8.0014,346.2946,0,0
0,0.01658445,-9.7876,8.0417,346.2946,0,0
0,0.01663661,-9.7975,8.0821,346.2946,0,0
0,0.01675805,-9.8074,8.1228,346.2946,0,0
0,0.01671131,-9.8173,8.1634,346.2946,0,0
0,0.01669974,-9.8272,8.2039,346.2946,0,0
0,0.01660791,-9.837,8.2443,346.2946,0,0
0,0.01661064,-9.8469,8.2846,346.2946,0,0
0,0.01677425,-9.8568,8.3253,346.2946,0,0
0,0.01669808,-9.8667,8.3659,346.2946,0,0
0,0.01654335,-9.8765,8.4061,346.2946,0,0
0,0.01672367,-9.8864,8.4467,346.2946,0,0
0,0.0166961,-9.8963,8.4872,346.2946,0,0
0,0.01673662,-9.9062,8.5279,346.2946,0,0
0,0.01656295,-9.916,8.5681,346.2946,0,0
0,0.01684598,-9.926,8.609,346.2946,0,0
0,0.01656847,-9.9358,8.6492,346.2946,0,0
0,0.01673049,-9.9457,8.6899,346.2946,0,0
0,0.01672006,-9.9556,8.7305,346.2946,0,0
0,0.0165474,-9.9654,8.7707,346.2946,0,0
0,0.01677548,-9.9753,8.8114,346.2946,0,0
0,0.0165865,-9.9852,8.8517,346.2946,0,0
0,0.01674172,-9.9951,8.8923,346.2946,0,0
0,0.01671574,-10.005,8.9329,346.2946,0,0
0,0.01656328,-10.0148,8.9732,346.2946,0,0
0,0.01670952,-10.0247,9.0137,346.2946,0,0
0,0.01677055,-10.0346,9.0545,346.2946,0,0
0,0.01659792,-10.0444,9.0948,346.2946,0,0
0,0.0166004,-10.0543,9.1351,346.2946,0,0
0,0.01679245,-10.0642,9.1759,346.2946,0,0
0,0.01661509,-10.0741,9.2162,346.2946,0,0
0,0.01669478,-10.084,9.2567,346.2946,0,0
0,0.01688884,-10.094,9.2978,346.2946,0,0
0,0.0165877,-10.1038,9.338,346.2946,0,0
0,0.01654649,-10.1136,9.3782,346.2946,0,0
0,0.0166777,-10.1235,9.4187,346.2946,0,0
0,0.01669838,-10.1333,9.4593,346.2946,0,0
0,0.01673905,-10.1433,9.4999,346.2946,0,0
0,0.01667831,-10.1531,9.5404,346.2946,0,0
0,0.01688307,-10.1631,9.5814,346.2946,0,0
0,0.01656668,-10.1729,9.6217,346.2946,0,0
0,0.01671584,-10.1828,9.6623,346.2946,0,0
0,0.01653529,-10.1926,9.7024,346.2946,0,0
0,0.0168461,-10.2026,9.7433,346.2946,0,0
0,0.01660701,-10.2125,9.7837,346.2946,0,0
0,0.01681335,-10.2224,9.8245,346.2946,0,0
0,0.01630889,-10.2321,9.8641,346.2946,0,0
0,0.01689329,-10.2421,9.9051,346.2946,0,0
0,0.01677145,-10.252,9.9458,346.2946,0,0
0,0.01684395,-10.262,9.9867,346.2946,0,0
0,0.01654543,-10.2718,10.0269,346.2946,0,0
0,0.0167988,-10.2805,10.068,348.0225,0,0
0,0.01644675,-10.2878,10.1085,349.7143,0,0
0,0.01676406,-10.2941,10.1499,351.4387,0,0
0,0.01676619,-10.2991,10.1915,353.1632,0,0
0,0.01655916,-10.3028,10.2327,354.8665,0,0
0,0.01654831,-10.3052,10.274,356.5687,0,0
0,0.01672248,-10.3077,10.3157,356.5687,0,0
0,0.01655836,-10.3102,10.3571,356.5687,0,0
0,0.01688324,-10.3127,10.3992,356.5687,0,0
0,0.0165129,-10.3152,10.4404,356.5687,0,0
0,0.01670511,-10.3177,10.4821,356.5687,0,0
0,0.0168572,-10.3202,10.5241,356.5687,0,0
0,0.0164243,-10.3227,10.5651,356.5687,0,0
0,0.01683552,-10.3252,10.6071,356.5687,0,0
0,0.01658675,-10.3277,10.6485,356.5687,0,0
0,0.01669494,-10.3302,10.6902,356.5687,0,0
0,0.01685897,-10.3327,10.7322,356.5687,0,0
0,0.01671238,-10.3352,10.7739,356.5687,0,0
0,0.01642366,-10.3377,10.8149,356.5687,0,0
0,0.01683177,-10.3402,10.8569,356.5687,0,0
0,0.01674356,-10.3427,10.8987,356.5687,0,0
0,0.01668702,-10.3452,10.9403,356.5687,0,0
0,0.01658946,-10.3477,10.9817,356.5687,0,0
0,0.01671256,-10.3502,11.0234,356.5687,0,0
0,0.01672125,-10.3527,11.0651,356.5687,0,0
0,0.01655434,-10.3552,11.1064,356.5687,0,0
0,0.01695556,-10.3577,11.1487,356.5687,0,0
0,0.01639855,-10.3601,11.1897,356.5687,0,0
0,0.01686804,-10.3627,11.2318,356.5687,0,0
0,0.01660369,-10.3651,11.2732,356.5687,0,0
0,0.01653255,-10.3676,11.3144,356.5687,0,0
0,0.01695712,-10.3714,11.3566,354.8245,0,0
0,0.0164881,-10.3764,11.3976,353.1285,0,0
0,0.01666061,-10.3826,11.4387,351.4148,0,0
0,0.01660308,-10.39,11.4796,349.7069,0,0
0,0.01680126,-10.3988,11.5207,347.9787,0,0
0,0.01719158,-10.4077,11.5627,347.9787,0,0
0,0.01611218,-10.4161,11.6021,347.9787,0,0
0,0.01658691,-10.4247,11.6426,347.9787,0,0
0,0.01682508,-10.4335,11.6838,347.9787,0,0
0,0.01675673,-10.4422,11.7247,347.9787,0,0
0,0.01669824,-10.4509,11.7656,347.9787,0,0
0,0.01655749,-10.4595,11.806,347.9787,0,0
0,0.01664133,-10.4682,11.8467,347.9787,0,0
0,0.01674447,-10.4769,11.8877,347.9787,0,0
0,0.01675273,-10.4856,11.9286,347.9787,0,0
0,0.01641872,-10.4942,11.9688,347.9787,0,0
0,0.01670067,-10.5029,12.0096,347.9787,0,0
0,0.01688224,-10.5117,12.0509,347.9787,0,0
0,0.01683724,-10.5204,12.092,347.9787,0,0
0,0.01684099,-10.5292,12.1332,347.9787,0,0
0,0.01643073,-10.5377,12.1734,347.9787,0,0
0,0.01680246,-10.5465,12.2144,347.9787,0,0
0,0.01647273,-10.5551,12.2547,347.9787,0,0
0,0.01662827,-10.5637,12.2954,347.9787,0,0
0,0.0166023,-10.5724,12.336,347.9787,0,0
0,0.01661844,-10.581,12.3766,347.9787,0,0
0,0.01695022,-10.5898,12.418,347.9787,0,0
0,0.01654721,-10.5985,12.4585,347.9787,0,0
0,0.01671225,-10.6072,12.4993,347.9787,0,0
0,0.0167576,-10.6159,12.5403,347.9787,0,0
0,0.01668988,-10.6246,12.5811,347.9787,0,0
0,0.01670852,-10.6333,12.622,347.9787,0,0
0,0.01656724,-10.6419,12.6625,347.9787,0,0
0,0.01665937,-10.6506,12.7032,347.9787,0,0
0,0.0167634,-10.6593,12.7442,347.9787,0,0
0,0.0166026,-10.6679,12.7848,347.9787,0,0
0,0.01665143,-10.6766,12.8255,347.9787,0,0
0,0.01657751,-10.6852,12.866,347.9787,0,0
0,0.0169024,-10.694,12.9073,347.9787,0,0
0,0.01640156,-10.7026,12.9474,347.9787,0,0
0,0.01681129,-10.7113,12.9885,347.9787,0,0
0,0.01684348,-10.7201,13.0297,347.9787,0,0
0,0.01645163,-10.7287,13.0699,347.9787,0,0
0,0.01668867,-10.7374,13.1107,347.9787,0,0
0,0.01659019,-10.746,13.1513,347.9787,0,0
0,0.01698123,-10.7548,13.1928,347.9787,0,0
0,0.01668542,-10.7635,13.2336,347.9787,0,0
0,0.01659327,-10.7722,13.2742,347.9787,0,0
0,0.01652941,-10.7808,13.3146,347.9787,0,0
0,0.01671419,-10.7895,13.3554,347.9787,0,0
0,0.01671154,-10.7982,13.3963,347.9787,0,0
0,0.01658805,-10.8068,13.4369,347.9787,0,0
0,0.01670916,-10.8155,13.4777,347.9787,0,0
0,0.01683469,-10.8243,13.5189,347.9787,0,0
0,0.01656515,-10.8329,13.5594,347.9787,0,0
0,0.01672029,-10.8416,13.6002,347.9787,0,0
0,0.01660079,-10.8502,13.6408,347.9787,0,0
0,0.01683671,-10.859,13.682,347.9787,0,0
0,0.01687281,-10.8678,13.7232,347.9787,0,0
0,0.01637566,-10.8763,13.7633,347.9787,0,0
0,0.0166844,-10.885,13.8041,347.9787,0,0
0,0.0167083,-10.8937,13.8449,347.9787,0,0
0,0.01667602,-10.9024,13.8857,347.9787,0,0
0,0.01661524,-10.911,13.9263,347.9787,0,0
0,0.01660651,-10.9197,13.9669,347.9787,0,0
0,0.01670622,-10.9284,14.0077,347.9787,0,0
0,0.01681278,-10.9371,14.0489,347.9787,0,0
0,0.01674355,-10.9458,14.0898,347.9787,0,0
0,0.0167928,-10.9546,14.1308,347.9787,0,0
0,0.0165442,-10.9632,14.1713,347.9787,0,0
0,0.01660459,-10.9718,14.2119,347.9787,0,0
0,0.01669175,-10.9805,14.2527,347.9787,0,0
0,0.01689946,-10.9805,14.2527,347.9787,0,0
0,0.01637117,-10.9805,14.2527,347.9787,0,0
0,0.01663254,-10.9805,14.2527,347.9787,0,0
0,0.01688525,-10.9805,14.2527,347.9787,0,0
0,0.01650759,-10.9805,14.2527,347.9787,0,0
0,0.01670475,-10.9805,14.2527,347.9787,0,0
0,0.01662225,-10.9805,14.2527,347.9787,0,0
0,0.01679507,-10.9805,14.2527,347.9787,0,0
0,0.01659938,-10.9805,14.2527,347.9787,0,0
0,0.01697799,-10.9805,14.2527,347.9787,0,0
0,0.01648978,-10.9805,14.2527,347.9787,0,0
0,0.01670356,-10.9805,14.2527,347.9787,0,0
0,0.01664026,-10.9805,14.2527,347.9787,0,0
0,0.01668148,-10.9805,14.2527,347.9787,0,0
35,0.01658921,-10.9805,14.2527,347.9787,5,3
0,0.01658271,-10.9805,14.2527,347.9787,0,0
0,0.01690515,-10.9805,14.2527,347.9787,0,0
0,0.01652148,-10.9805,14.2527,347.9787,0,0
0,0.01661111,-10.9805,14.2527,347.9787,0,0
0,0.01677967,-10.9805,14.2527,347.9787,0,0
0,0.01672004,-10.9805,14.2527,347.9787,0,0
0,0.01658683,-10.9805,14.2527,347.9787,0,0
0,0.01675461,-10.9805,14.2527,347.9787,0,0
0,0.0166593,-10.9805,14.2527,347.9787,0,0
11,0.01662512,-10.9805,14.2527,347.9787,1,1
0,0.01704771,-10.9805,14.2527,347.9787,0,0
0,0.01641203,-10.9805,14.2527,347.9787,0,0
0,0.01669597,-10.9805,14.2527,347.9787,0,0
0,0.01659861,-10.9805,14.2527,347.9787,0,0
0,0.01680229,-10.9805,14.2527,347.9787,0,0
0,0.01649027,-10.9805,14.2527,347.9787,0,0
0,0.0167031,-10.9805,14.2527,347.9787,0,0
0,0.01669339,-10.9805,14.2527,347.9787,0,0
0,0.01661273,-10.9805,14.2527,347.9787,0,0
0,0.0167954,-10.9805,14.2527,347.9787,0,0
0,0.0167927,-10.9805,14.2527,347.9787,0,0
0,0.01653607,-10.9805,14.2527,347.9787,0,0
0,0.01686008,-10.9805,14.2527,347.9787,0,0
0,0.01641845,-10.9805,14.2527,347.9787,0,0
0,0.01689878,-10.9805,14.2527,347.9787,0,0
0,0.01660469,-10.9805,14.2527,347.9787,0,0
0,0.01659388,-10.9805,14.2527,347.9787,0,0
0,0.01680036,-10.9805,14.2527,347.9787,0,0
0,0.01659599,-10.9805,14.2527,347.9787,0,0
0,0.016711,-10.9805,14.2527,347.9787,0,0
0,0.01670281,-10.9805,14.2527,347.9787,0,0
0,0.0168047,-10.9805,14.2527,347.9787,0,0
0,0.01658884,-10.9805,14.2527,347.9787,0,0
0,0.0165952,-10.9805,14.2527,347.9787,0,0
0,0.01669494,-10.9805,14.2527,347.9787,0,0
0,0.01668863,-10.9805,14.2527,347.9787,0,0
0,0.01661653,-10.9805,14.2527,347.9787,0,0
0,0.01678987,-10.9805,14.2527,347.9787,0,0
0,0.01662023,-10.9805,14.2527,347.9787,0,0
0,0.01669931,-10.9805,14.2527,347.9787,0,0
0,0.01677315,-10.9805,14.2527,347.9787,0,0
0,0.01661349,-10.9805,14.2527,347.9787,0,0
0,0.01650061,-10.9805,14.2527,347.9787,0,0
0,0.01680588,-10.9805,14.2527,347.9787,0,0
0,0.01681235,-10.9805,14.2527,347.9787,0,0
0,0.01657877,-10.9805,14.2527,347.9787,0,0
0,0.01673281,-10.9805,14.2527,347.9787,0,0
0,0.0166636,-10.9805,14.2527,347.9787,0,0
0,0.01660432,-10.9805,14.2527,347.9787,0,0
0,0.01682598,-10.9805,14.2527,347.9787,0,0
0,0.01667657,-10.9805,14.2527,347.9787,0,0
0,0.01660257,-10.9805,14.2527,347.9787,0,0
0,0.01670812,-10.9805,14.2527,347.9787,0,0
0,0.0166982,-10.9805,14.2527,347.9787,0,0
0,0.01658832,-10.9805,14.2527,347.9787,0,0
0,0.01670676,-10.9805,14.2527,347.9787,0,0
0,0.01659612,-10.9805,14.2527,347.9787,0,0
0,0.01672369,-10.9805,14.2527,347.7259,0,0
0,0.01689753,-10.9805,14.2527,347.4703,0,0
0,0.01673756,-10.9805,14.2527,347.2171,0,0
0,0.01684327,-10.9805,14.2527,346.9622,0,0
0,0.01644468,-10.9805,14.2527,346.7133,0,0
0,0.01656901,-10.9805,14.2527,346.4625,0,0
0,0.01684262,-10.9805,14.2527,346.2075,0,0
0,0.01668827,-10.9805,14.2527,345.9548,0,0
0,0.01671793,-10.9805,14.2527,345.7017,0,0
0,0.01654047,-10.9805,14.2527,345.4511,0,0
0,0.01707451,-10.9805,14.2527,345.1924,0,0
0,0.01633592,-10.9805,14.2527,344.9449,0,0
0,0.01700924,-10.9805,14.2527,344.6872,0,0
0,0.01657736,-10.9805,14.2527,344.436,0,0
0,0.01594556,-10.9805,14.2527,344.1943,0,0
0,0.01668063,-10.9805,14.2527,343.9415,0,0
0,0.01659431,-10.9805,14.2527,343.69,0,0
0,0.01669011,-10.9805,14.2527,343.437,0,0
0,0.01669251,-10.9805,14.2527,343.1839,0,0
0,0.01679253,-10.9805,14.2527,342.9293,0,0
0,0.01666919,-10.9805,14.2527,342.6766,0,0
0,0.01654853,-10.9805,14.2527,342.4257,0,0
0,0.01669496,-10.9805,14.2527,342.1726,0,0
0,0.01678405,-10.9805,14.2527,341.9181,0,0
0,0.01652162,-10.9805,14.2527,341.6676,0,0
0,0.0169975,-10.9805,14.2527,341.4099,0,0
0,0.01665596,-10.9805,14.2527,341.1573,0,0
0,0.0164553,-10.9805,14.2527,340.9079,0,0
0,0.0165792,-10.9805,14.2527,340.6565,0,0
0,0.01672374,-10.9805,14.2527,340.403,0,0
0,0.01682041,-10.9805,14.2527,340.148,0,0
0,0.01657707,-10.9805,14.2527,339.8967,0,0
0,0.01668626,-10.9805,14.2527,339.6438,0,0
0,0.01660902,-10.9805,14.2527,339.3921,0,0
0,0.01678972,-10.9805,14.2527,339.1377,0,0
0,0.0167653,-10.9805,14.2527,338.8836,0,0
0,0.01656911,-10.9805,14.2527,338.6326,0,0
0,0.01666629,-10.9805,14.2527,338.3801,0,0
0,0.01669131,-10.9805,14.2527,338.1273,0,0
0,0.01670648,-10.9805,14.2527,337.8743,0,0
0,0.01682935,-10.9805,14.2527,337.6194,0,0
0,0.01666511,-10.9805,14.2527,337.3672,0,0
0,0.01649823,-10.9805,14.2527,337.1174,0,0
0,0.01662473,-10.9805,14.2527,336.8658,0,0
0,0.01698686,-10.9805,14.2527,336.6088,0,0
0,0.01655378,-10.9805,14.2527,336.3584,0,0
0,0.01653962,-10.9805,14.2527,336.1082,0,0
0,0.01670454,-10.9805,14.2527,336.1082,0,0
0,0.01648332,-10.9805,14.2527,336.1082,0,0
0,0.01681456,-10.9805,14.2527,336.1082,0,0
0,0.01668307,-10.9805,14.2527,336.1082,0,0
0,0.01670166,-10.9805,14.2527,336.1082,0,0
0,0.01680126,-10.9805,14.2527,336.1082,0,0
0,0.01653677,-10.9805,14.2527,336.1082,0,0
0,0.01683669,-10.9805,14.2527,336.1082,0,0
0,0.01658388,-10.9805,14.2527,336.1082,0,0
0,0.01665504,-10.9805,14.2527,336.1082,0,0
0,0.01669564,-10.9805,14.2527,336.1082,0,0
0,0.01660416,-10.9805,14.2527,336.1082,0,0
0,0.01670738,-10.9805,14.2527,336.1082,0,0
0,0.01669522,-10.9805,14.2527,336.1082,0,0
0,0.01659913,-10.9805,14.2527,336.1082,0,0
0,0.01669259,-10.9805,14.2527,336.1082,0,0
0,0.01670515,-10.9805,14.2527,336.1082,0,0
0,0.01669442,-10.9805,14.2527,336.1082,0,0
0,0.01671106,-10.9805,14.2527,336.1082,0,0
0,0.01669376,-10.9805,14.2527,336.1082,0,0
0,0.01676884,-10.9805,14.2527,336.1082,0,0
0,0.01667244,-10.9805,14.2527,336.1082,0,0
0,0.01664316,-10.9805,14.2527,336.1082,0,0
0,0.0168215,-10.9805,14.2527,336.1082,0,0
0,0.0164992,-10.9805,14.2527,336.1082,0,0
0,0.01669547,-10.9805,14.2527,336.1082,0,0
0,0.01650031,-10.9805,14.2527,336.1082,0,0
0,0.01680676,-10.9805,14.2527,336.1082,0,0
0,0.0166971,-10.9805,14.2527,336.1082,0,0
0,0.01667319,-10.9805,14.2527,336.1082,0,0
0,0.01653527,-10.9805,14.2527,336.1082,0,0
0,0.01697054,-10.9805,14.2527,336.1082,0,0
0,0.0165925,-10.9805,14.2527,336.1082,0,0
0,0.01654573,-10.9805,14.2527,336.1082,0,0
0,0.01667374,-10.9805,14.2527,336.1082,0,0
0,0.01669824,-10.9805,14.2527,336.1082,0,0
0,0.01669829,-10.9805,14.2527,336.1082,0,0
0,0.01689352,-10.9805,14.2527,336.1082,0,0
0,0.01669593,-10.9805,14.2527,336.1082,0,0
0,0.01660026,-10.9805,14.2527,336.1082,0,0
0,0.01651506,-10.9805,14.2527,336.1082,0,0
0,0.01670066,-10.9805,14.2527,336.1082,0,0
0,0.0166997,-10.9805,14.2527,336.1082,0,0
0,0.01660854,-10.9805,14.2527,336.1082,0,0
0,0.01678878,-10.9805,14.2527,336.1082,0,0
0,0.01672296,-10.9805,14.2527,336.1082,0,0
0,0.01659286,-10.9805,14.2527,336.1082,0,0
0,0.01679989,-10.9805,14.2527,336.1082,0,0
0,0.01668497,-10.9805,14.2527,336.1082,0,0
0,0.01649912,-10.9805,14.2527,336.1082,0,0
0,0.01698537,-10.9805,14.2527,336.1082,0,0
0,0.01659189,-10.9805,14.2527,336.1082,0,0
0,0.0165433,-10.9805,14.2527,336.1082,0,0
0,0.01677529,-10.9805,14.2527,336.1082,0,0
0,0.01650531,-10.9805,14.2527,336.1082,0,0
0,0.01679347,-10.9805,14.2527,336.1082,0,0
0,0.01680096,-10.9805,14.2527,336.1082,0,0
0,0.01651094,-10.9805,14.2527,336.1082,0,0
0,0.01678829,-10.9805,14.2527,336.1082,0,0
0,0.01661567,-10.9805,14.2527,336.1082,0,0
0,0.01695572,-10.9805,14.2527,336.1082,0,0
0,0.01643782,-10.9805,14.2527,336.1082,0,0
0,0.01671625,-10.9805,14.2527,336.1082,0,0
0,0.01672515,-10.9805,14.2527,336.1082,0,0
0,0.01676287,-10.9805,14.2527,336.1082,0,0
0,0.01664922,-10.9805,14.2527,336.1082,0,0
0,0.01678433,-10.9805,14.2527,336.1082,0,0
0,0.01661979,-10.9805,14.2527,336.1082,0,0
0,0.01644005,-10.9805,14.2527,336.1082,0,0
0,0.01726599,-10.9805,14.2527,336.1082,0,0
0,0.01614166,-10.9805,14.2527,336.1082,0,0
0,0.01669106,-10.9805,14.2527,336.1082,0,0
0,0.0166634,-10.9805,14.2527,336.1082,0,0
0,0.01689819,-10.9805,14.2527,336.1082,0,0
0,0.0170357,-10.9805,14.2527,336.1082,0,0
0,0.01632043,-10.9805,14.2527,336.1082,0,0
0,0.01660584,-10.9805,14.2527,336.1082,0,0
0,0.01659189,-10.9805,14.2527,336.1082,0,0
0,0.0168062,-10.9805,14.2527,336.1082,0,0
0,0.01679357,-10.9805,14.2527,336.1082,0,0
0,0.01650089,-10.9805,14.2527,336.1082,0,0
0,0.01648709,-10.9805,14.2527,336.1082,0,0
0,0.01680124,-10.9805,14.2527,336.1082,0,0
0,0.01681611,-10.9805,14.2527,336.1082,0,0
0,0.01673884,-10.9805,14.2527,336.1082,0,0
21,0.0164446,-10.9805,14.2527,336.1082,1,2
0,0.01681641,-10.9805,14.2527,336.1082,0,0
0,0.01662991,-10.9805,14.2527,336.1082,0,0
0,0.01655737,-10.9805,14.2527,336.1082,0,0
0,0.01681557,-10.9805,14.2527,336.1082,0,0
0,0.0165898,-10.9805,14.2527,336.1082,0,0
0,0.0165985,-10.9805,14.2527,336.1082,0,0
0,0.01681495,-10.9805,14.2527,336.1082,0,0
0,0.01710999,-10.9805,14.2527,336.1082,0,0
0,0.01635211,-10.9805,14.2527,336.1082,0,0
0,0.01670066,-10.9805,14.2527,336.1082,0,0
0,0.016604,-10.9805,14.2527,336.1082,0,0
0,0.01662096,-10.9805,14.2527,336.1082,0,0
0,0.01678639,-10.9805,14.2527,336.1082,0,0
0,0.01663581,-10.9805,14.2527,336.1082,0,0
0,0.01657172,-10.9805,14.2527,336.1082,0,0
0,0.01669372,-10.9805,14.2527,336.1082,0,0
0,0.01660011,-10.9805,14.2527,336.1082,0,0
0,0.0168097,-10.9805,14.2527,336.1082,0,0
0,0.01669225,-10.9805,14.2527,336.1082,0,0
0,0.01685921,-10.9805,14.2527,336.1082,0,0
0,0.01679531,-10.9805,14.2527,336.1082,0,0
0,0.01662821,-10.9805,14.2527,336.1082,0,0
0,0.01641857,-10.9805,14.2527,336.1082,0,0
0,0.01671642,-10.9805,14.2527,336.1082,0,0
0,0.01679102,-10.9805,14.2527,336.1082,0,0
0,0.01672213,-10.9805,14.2527,336.1082,0,0
0,0.01650473,-10.9805,14.2527,336.1082,0,0
0,0.01655915,-10.9805,14.2527,336.1082,0,0
0,0.01670882,-10.9805,14.2527,336.1082,0,0
0,0.01708719,-10.9805,14.2527,336.1082,0,0
0,0.01670554,-10.9805,14.2527,336.1082,0,0
0,0.01633802,-10.9805,14.2527,336.1082,0,0
0,0.01669327,-10.9805,14.2527,336.1082,0,0
0,0.01656245,-10.9805,14.2527,336.1082,0,0
0,0.01675434,-10.9805,14.2527,336.1082,0,0
0,0.01690337,-10.9805,14.2527,336.1082,0,0
0,0.01652871,-10.9805,14.2527,336.353,0,0
0,0.0168105,-10.9805,14.2527,336.6021,0,0
0,0.01669949,-10.9805,14.2527,336.8496,0,0
0,0.01669481,-10.9805,14.2527,337.097,0,0
0,0.01656982,-10.9805,14.2527,337.3427,0,0
0,0.01658015,-10.9805,14.2527,337.5886,0,0
0,0.01690411,-10.9805,14.2527,337.8392,0,0
0,0.0164709,-10.9805,14.2527,338.0836,0,0
0,0.01676634,-10.9805,14.2527,338.3323,0,0
0,0.01668221,-10.9805,14.2527,338.5798,0,0
0,0.01656453,-10.9805,14.2527,338.8256,0,0
0,0.01667698,-10.9805,14.2527,339.0731,0,0
0,0.01688041,-10.9805,14.2527,339.3236,0,0
0,0.0165197,-10.9805,14.2527,339.5688,0,0
0,0.01677202,-10.9805,14.2527,339.8178,0,0
0,0.01653713,-10.9805,14.2527,340.0634,0,0
0,0.01682782,-10.9805,14.2527,340.3132,0,0
0,0.01657809,-10.9805,14.2527,340.5594,0,0
0,0.01677434,-10.9805,14.2527,340.8084,0,0
0,0.01652055,-10.9805,14.2527,341.0538,0,0
0,0.01669933,-10.9805,14.2527,341.3018,0,0
0,0.01668766,-10.9805,14.2527,341.5496,0,0
0,0.01674336,-10.9805,14.2527,341.7982,0,0
0,0.01668218,-10.9805,14.2527,342.046,0,0
0,0.01659889,-10.9805,14.2527,342.2925,0,0
0,0.01668746,-10.9805,14.2527,342.5404,0,0
0,0.01703749,-10.9805,14.2527,342.7934,0,0
0,0.01637325,-10.9805,14.2527,343.0365,0,0
0,0.01668294,-10.9805,14.2527,343.2843,0,0
0,0.01661099,-10.9805,14.2527,343.5309,0,0
0,0.01671405,-10.9805,14.2527,343.7791,0,0
0,0.01697044,-10.9805,14.2527,344.0311,0,0
0,0.01648875,-10.9805,14.2527,344.2759,0,0
0,0.01661803,-10.9805,14.2527,344.5226,0,0
0,0.01659434,-10.9805,14.2527,344.7689,0,0
0,0.016832,-10.9805,14.2527,345.0187,0,0
0,0.01657108,-10.9805,14.2527,345.2646,0,0
0,0.01670025,-10.9805,14.2527,345.5125,0,0
0,0.01660544,-10.9805,14.2527,345.7589,0,0
0,0.016704,-10.9805,14.2527,346.0067,0,0
0,0.01697536,-10.9805,14.2527,346.2584,0,0
0,0.01643967,-10.9805,14.2527,346.5022,0,0
0,0.0166844,-10.9805,14.2527,346.7496,0,0
0,0.01694419,-10.9805,14.2527,347.0008,0,0
0,0.01653643,-10.9805,14.2527,347.2459,0,0
0,0.0166509,-10.9805,14.2527,347.4927,0,0
0,0.01656283,-10.9805,14.2527,347.7381,0,0
0,0.01671028,-10.9805,14.2527,346.0193,0,0
0,0.01659149,-10.9805,14.2527,344.3126,0,0
0,0.01680801,-10.9805,14.2527,342.5837,0,0
0,0.01658326,-10.9805,14.2527,340.878,0,0
0,0.01670256,-10.9805,14.2527,339.1599,0,0
0,0.01673542,-10.9805,14.2527,337.4385,0,0
0,0.01669539,-10.9805,14.2527,335.7212,0,0
0,0.01660102,-10.9805,14.2527,334.0135,0,0
0,0.01667984,-10.9805,14.2527,332.2979,0,0
0,0.01669857,-10.9805,14.2527,330.5802,0,0
0,0.01669052,-10.9805,14.2527,328.8634,0,0
0,0.01671548,-10.9805,14.2527,327.144,0,0
0,0.01658576,-10.9805,14.2527,325.438,0,0
0,0.01672412,-10.9805,14.2527,323.7177,0,0
0,0.01667576,-10.9805,14.2527,322.0024,0,0
0,0.01671459,-10.9805,14.2527,320.2831,0,0
0,0.01672023,-10.9805,14.2527,318.5633,0,0
0,0.01667852,-10.9805,14.2527,316.8477,0,0
0,0.01670536,-10.9805,14.2527,315.1293,0,0
0,0.01659292,-10.9805,14.2527,313.4226,0,0
0,0.01668655,-10.9805,14.2527,311.7062,0,0
